Year;Month;Week;Weekday;Frigivelsesdato;Lager;Lagerområde;KO/DO;Hour;Afgangstid;Antal_linjer;Teoretisk_bemandning
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;7;20:30:00;38;1,085714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;7;22:00:00;42;1,2
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;7;22:30:00;154;4,4
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;7;22:35:00;31;0,885714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;7;20:10:00;42;1,2
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;14:00:00;31;0,885714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;16:00:00;206;5,885714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;18:00:00;51;1,457142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;18:30:00;13;0,371428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;19:00:00;68;1,942857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;19:15:00;49;1,4
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;19:30:00;202;5,771428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;20:00:00;23;0,657142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;20:30:00;59;1,685714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;22:00:00;89;2,542857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;22:30:00;330;9,428571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;22:35:00;28;0,8
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;8;20:10:00;82;2,342857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;14:00:00;20;0,571428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;16:00:00;197;5,628571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;18:00:00;79;2,257142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;18:30:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;19:00:00;41;1,171428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;19:15:00;59;1,685714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;19:30:00;200;5,714285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;20:00:00;37;1,057142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;20:30:00;119;3,4
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;22:00:00;68;1,942857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;22:30:00;398;11,37142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;22:35:00;18;0,514285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;23:55:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;9;20:10:00;76;2,171428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;14:00:00;13;0,371428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;14:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;16:00:00;206;5,885714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;18:00:00;44;1,257142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;18:05:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;18:30:00;11;0,314285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;19:00:00;32;0,914285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;19:15:00;37;1,057142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;19:30:00;186;5,314285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;20:00:00;45;1,285714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;20:30:00;87;2,485714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;21:59:00;9;0,257142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;22:00:00;62;1,771428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;22:30:00;261;7,457142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;22:35:00;41;1,171428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;10;20:10:00;103;2,942857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;14:00:00;16;0,457142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;14:15:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;16:00:00;75;2,142857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;18:00:00;162;4,628571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;18:05:00;22;0,628571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;18:30:00;15;0,428571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;19:00:00;62;1,771428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;19:15:00;14;0,4
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;19:30:00;232;6,628571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;20:00:00;96;2,742857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;20:30:00;95;2,714285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;21:59:00;13;0,371428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;22:00:00;73;2,085714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;22:30:00;251;7,171428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;22:35:00;29;0,828571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;23:55:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;11;20:10:00;115;3,285714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;14:00:00;14;0,4
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;16:00:00;50;1,428571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;18:00:00;127;3,628571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;18:05:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;18:30:00;14;0,4
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;19:00:00;45;1,285714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;19:15:00;12;0,342857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;19:30:00;332;9,485714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;20:00:00;70;2
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;20:30:00;86;2,457142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;21:59:00;12;0,342857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;22:00:00;94;2,685714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;22:30:00;414;11,82857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;22:35:00;53;1,514285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;23:55:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;12;20:10:00;135;3,857142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;14:00:00;53;1,514285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;14:15:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;16:00:00;36;1,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;18:00:00;117;3,342857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;18:05:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;18:30:00;8;0,228571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;19:00:00;78;2,228571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;19:15:00;32;0,914285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;19:30:00;407;11,62857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;20:00:00;108;3,085714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;20:30:00;176;5,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;21:59:00;29;0,828571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;22:00:00;86;2,457142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;22:30:00;719;20,54285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;22:35:00;101;2,885714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;23:55:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;13;20:10:00;148;4,228571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;14:00:00;7;0,2
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;16:00:00;31;0,885714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;18:00:00;141;4,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;18:05:00;15;0,428571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;18:30:00;34;0,971428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;19:00:00;156;4,457142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;19:15:00;21;0,6
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;19:30:00;467;13,34285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;20:00:00;202;5,771428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;20:30:00;162;4,628571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;21:59:00;15;0,428571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;22:00:00;114;3,257142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;22:30:00;1035;29,57142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;22:35:00;111;3,171428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;23:40:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;23:55:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;14;20:10:00;131;3,742857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;18:00:00;263;7,514285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;18:05:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;18:30:00;60;1,714285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;19:00:00;169;4,828571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;19:15:00;10;0,285714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;19:30:00;835;23,85714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;20:00:00;168;4,8
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;20:30:00;89;2,542857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;21:59:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;22:00:00;61;1,742857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;22:30:00;1240;35,42857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;22:35:00;85;2,428571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;15;20:10:00;86;2,457142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;18:00:00;160;4,571428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;18:05:00;6;0,171428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;18:30:00;29;0,828571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;19:00:00;214;6,114285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;19:15:00;28;0,8
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;19:30:00;610;17,42857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;20:00:00;190;5,428571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;20:30:00;8;0,228571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;21:59:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;22:00:00;46;1,314285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;22:30:00;817;23,34285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;22:35:00;60;1,714285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;16;20:10:00;6;0,171428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;18:00:00;26;0,742857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;19:00:00;90;2,571428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;19:15:00;30;0,857142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;19:30:00;346;9,885714286
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;20:00:00;103;2,942857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;20:30:00;9;0,257142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;22:00:00;27;0,771428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;22:30:00;741;21,17142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;22:35:00;13;0,371428571
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;17;20:10:00;9;0,257142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;18;19:00:00;18;0,514285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;18;19:15:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;18;19:30:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;18;20:00:00;5;0,142857143
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;18;20:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;18;22:30:00;18;0,514285714
2024;11;46;3;13-11-2024;Lager 1;18;Kundeordre;18;22:35:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;20;Kundeordre;8;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;20;Kundeordre;8;19:30:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;20;Kundeordre;8;22:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;20;Kundeordre;8;22:30:00;5;0,142857143
2024;11;46;3;13-11-2024;Lager 1;20;Kundeordre;10;14:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;20;Kundeordre;10;22:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;20;Kundeordre;12;22:35:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;6;19:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;6;22:30:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;7;18:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;7;19:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;7;22:30:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;7;22:35:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;8;18:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;8;19:30:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;8;20:30:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;8;22:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;8;22:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;8;20:10:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;9;18:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;9;19:15:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;9;19:30:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;9;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;9;20:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;9;22:00:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;9;22:30:00;5;0,142857143
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;10;19:30:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;10;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;10;20:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;10;22:00:00;8;0,228571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;10;22:30:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;11;18:05:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;11;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;11;19:15:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;11;19:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;11;22:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;11;22:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;12;18:30:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;12;20:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;12;22:30:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;13;14:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;13;18:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;13;19:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;13;22:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;13;22:30:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;14;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;14;22:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;14;22:30:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;15;22:00:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;15;22:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager 1;21;Kundeordre;16;22:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;0;19:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;1;20:00:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;9;18:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;10;20:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;11;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;11;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;12;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;14;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;14;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;15;19:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;15;20:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;22;Kundeordre;16;20:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;23;Kundeordre;4;23:16:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager2;24;Kundeordre;4;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;24;Kundeordre;9;20:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;24;Kundeordre;11;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;24;Kundeordre;14;20:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;24;Kundeordre;15;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;1;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;8;19:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;9;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;11;23:34:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;13;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;13;19:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;14;18:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;14;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;14;23:16:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;15;18:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;15;19:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;15;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;15;23:34:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;16;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;25;Kundeordre;16;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;0;19:00:00;9;0,257142857
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;1;20:00:00;9;0,257142857
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;3;18:00:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;3;19:15:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;3;22:46:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;4;18:05:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;6;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;7;20:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;8;20:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;8;20:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;9;18:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;9;19:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;9;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;10;20:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;11;14:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;11;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;11;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;11;20:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;12;18:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;12;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;13;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;13;20:00:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;13;23:16:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;14;18:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;14;19:00:00;7;0,2
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;14;20:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;15;18:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;15;19:00:00;5;0,142857143
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;15;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;15;20:00:00;4;0,114285714
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;16;18:00:00;3;0,085714286
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;16;19:00:00;5;0,142857143
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;16;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;17;19:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;26;Kundeordre;17;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;27;Kundeordre;1;20:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;27;Kundeordre;17;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;1;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;7;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;9;20:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;11;20:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;12;19:30:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;14;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;15;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;16;19:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;28;Kundeordre;16;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;29;Kundeordre;15;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;29;Kundeordre;17;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;2;21:55:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;4;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;7;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;8;15:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;8;19:00:00;2;0,057142857
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;8;19:15:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;8;20:00:00;1;0,028571429
2024;11;46;3;13-11-2024;Lager2;30;Kundeordre;10;19:00:00;1;0,028571429
